"municipality_code","date","cand_count","votes","age","win","win_count","total_votes","vote_share","D2201","A1301","A1303","A1801","A6103","A6104","A6105","A6106","F1101","I6100","I5101","I5102","I5211","I5212","E2501","E3501","unemployment","per.capita.income","student.per.school.1","student.per.school.2","A6108","D320101","D3202","A5103","A5104","livable","density","revenue.per.capita","F2201","F2211","population","number.of.health.centers","lat","lon","shutdown.0304","shutdown.0316","shutdown.0406","shutdown.0410","shutdown.0416","shutdown.0422","shutdown.0511","shutdown.0601","X2020.1.25","X2020.1.26","X2020.1.27","X2020.1.28","X2020.1.29","X2020.1.30","X2020.1.31","X2020.2.1","X2020.2.2","X2020.2.3","X2020.2.4","X2020.2.5","X2020.2.6","X2020.2.7","X2020.2.8","X2020.2.9","X2020.2.10","X2020.2.11","X2020.2.12","X2020.2.13","X2020.2.14","X2020.2.15","X2020.2.16","X2020.2.17","X2020.2.18","X2020.2.19","X2020.2.20","X2020.2.21","X2020.2.22","X2020.2.23","X2020.2.24","X2020.2.25","X2020.2.26","X2020.2.27","X2020.2.28","X2020.2.29","X2020.3.1","X2020.3.2","X2020.3.3","X2020.3.4","X2020.3.5","X2020.3.6","X2020.3.7","X2020.3.8","X2020.3.9","X2020.3.10","X2020.3.11","X2020.3.12","X2020.3.13","X2020.3.14","X2020.3.15","X2020.3.16","X2020.3.17","X2020.3.18","X2020.3.19","X2020.3.20","X2020.3.21","X2020.3.22","X2020.3.23","X2020.3.24","X2020.3.25","X2020.3.26","X2020.3.27","X2020.3.28","X2020.3.29","X2020.3.30","X2020.3.31","X2020.4.1","X2020.4.2","X2020.4.3","X2020.4.4","X2020.4.5","X2020.4.6","X2020.4.7","X2020.4.8","X2020.4.9","X2020.4.10","X2020.4.11","X2020.4.12","X2020.4.13","X2020.4.14","X2020.4.15","X2020.4.16","X2020.4.17","X2020.4.18","X2020.4.19","X2020.4.20","X2020.4.21","X2020.4.22","X2020.4.23","X2020.4.24","X2020.4.25","X2020.4.26","X2020.4.27","X2020.4.28","X2020.4.29","X2020.4.30","X2020.5.1","X2020.5.2","X2020.5.3","X2020.5.4","X2020.5.5","X2020.5.6","X2020.5.7","X2020.5.8","X2020.5.9","X2020.5.10","X2020.5.11","X2020.5.12","X2020.5.13","X2020.5.14","X2020.5.15","X2020.5.16","X2020.5.17","X2020.5.18","X2020.5.19","X2020.5.20","X2020.5.21","X2020.5.22","X2020.5.23","X2020.5.24","X2020.5.25","X2020.5.26","X2020.5.27","X2020.5.28","X2020.5.29","X2020.5.30","X2020.5.31","X2020.6.1","X2020.6.2","X2020.6.3","X2020.6.4","X2020.6.5","X2020.6.6","X2020.6.7","X2020.6.8","X2020.6.9","X2020.6.10","X2020.6.11","X2020.6.12","X2020.6.13","X2020.6.14","X2020.6.15","X2020.6.16","X2020.6.17","X2020.6.18","X2020.6.19","X2020.6.20","X2020.6.21","X2020.6.22","X2020.6.23","X2020.6.24","X2020.6.25","X2020.6.26","X2020.6.27","X2020.6.28","X2020.6.29","X2020.6.30","X2020.7.1","X2020.7.2","X2020.7.3","X2020.7.4","X2020.7.5","X2020.7.6","X2020.7.7","X2020.7.8","X2020.7.9","X2020.7.10","X2020.7.11","X2020.7.12","X2020.7.13","X2020.7.14","X2020.7.15","X2020.7.16","X2020.7.17","X2020.7.18","X2020.7.19","X2020.7.20","X2020.7.21","X2020.7.22","X2020.7.23","X2020.7.24","X2020.7.25","X2020.7.26","X2020.7.27","X2020.7.28","X2020.7.29","X2020.7.30","X2020.7.31","X2020.8.1","X2020.8.2","X2020.8.3","X2020.8.4","X2020.8.5","X2020.8.6","X2020.8.7","X2020.8.8","X2020.8.9","X2020.8.10","pref","pop.2020","number.of.neighbors","health.center.id","altitude","prec_mean","shine_mean","tmean_mean","commuters","date.0304","age.0304","win_count.0304","date.0316","age.0316","win_count.0316","date.0406","age.0406","win_count.0406","date.0410","age.0410","win_count.0410","date.0416","age.0416","win_count.0416","date.0422","age.0422","win_count.0422","date.0511","age.0511","win_count.0511","date.0601","age.0601","win_count.0601","tokyo_march"
11349,"2/18/18",1,NA,64,1,1,NA,NA,-0.798507696,0.088496345,0.324921685,0,0.314218587,0.033588583,-1.428959915,-5.100911178,0.537330317,0.000343643,0,0.000610022,0,0,0.03815637,0.019078185,0.0448583,7.916079692,4.96284463,4.677490848,-0.107585211,0.244962217,0.341148715,0.020504591,0.030400285,0.299821109,0.696451197,6.223133397,0.036622584,0.36605629,9.311903687,2.079441542,35.96885683,139.1290709,1,1,1,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11069,8,1161,42.1356,1554.732727,1827.056364,12.42363636,-0.522084967,"2/18/18",64,1,"2/18/18",64,1,"2/18/18",64,1,"2/18/18",64,1,"2/18/18",64,1,"2/18/18",64,1,"2/18/18",64,1,"2/18/18",64,1,NA
11361,"1/20/19",1,NA,53,1,2,NA,NA,-0.634878272,0.121023594,0.304613218,0,0.28606644,0.025120319,-1.997333193,-5.959011789,0.490550534,0.000352195,0,0.000475059,0,0,0.046863735,0.027277097,0.035175879,7.941147059,5.96870756,5.429345629,-0.189950584,0.34014542,0.467821724,0.030761836,0.032083634,0.1726094,0.522347324,6.010484709,0.036954365,0.331349206,9.011157458,1.609437912,36.07844382,139.0908858,1,1,0,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8194,3,1162,42.2099,1527.939583,1848.339583,11.16458333,-0.800217757,"1/20/19",53,2,"1/20/19",53,2,"1/20/19",53,2,"1/20/19",53,2,"1/20/19",53,2,"1/20/19",53,2,"1/20/19",53,2,"1/20/19",53,2,NA
11362,"4/15/18",1,NA,73,1,4,NA,NA,-0.867500568,0.112898451,0.339682226,0,0.282048752,0.014704431,-1.57053229,-5.462352588,0.49245041,0.001290066,0.000201227,0.000603682,0.021128886,0,0.047794118,0.023386438,0.046292585,7.871834691,5.05199048,5.438079309,-0.088831214,0.260095514,0.337549088,0.020118464,0.02440768,0.269218701,0.42933851,6.027550199,0.039504097,0.329691112,9.177507215,1.609437912,36.11751858,139.116849,1,1,1,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,11,9677,6,1162,42.0882,1312.552381,1885.328571,12.06666667,-0.675830307,"4/15/18",73,4,"4/15/18",73,4,"4/15/18",73,4,"4/15/18",73,4,"4/15/18",73,4,"4/15/18",73,4,"4/15/18",73,4,"4/15/18",73,4,NA
11363,"7/9/17",1,NA,70,1,2,NA,NA,-0.891598119,0.105816494,0.350081922,0,0.302703441,0.019251775,-1.716559794,-5.854389468,0.511469143,0.000950829,0,0.000686908,0,0.003571919,0.041439171,0.024639507,0.042178324,7.95368785,5.000584958,5.176149733,-0.15082289,0.238322768,0.351342143,0.023659527,0.053198936,0.290831416,0.853288985,6.158185294,0.032329989,0.322742475,8.856803357,1.609437912,36.02154922,138.9292296,1,1,0,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7022,4,1162,42.9702,1269.393333,1951.586667,13.04,-0.684717491,"7/9/17",70,2,"7/9/17",70,2,"7/9/17",70,2,"7/9/17",70,2,"7/9/17",70,2,"7/9/17",70,2,"7/9/17",70,2,"7/9/17",70,2,NA
11365,"10/8/17",2,4403,60,1,1,7621,0.577745703,-1.078809661,0.112816704,0.333168276,0,0.202525378,0.008830569,-1.929863959,-6.311322251,0.51407114,0.001227496,8.36e-05,0.000835561,0.007937834,0,0.049114401,0.026953025,0.03820838,7.846574063,4.96807568,5.755742214,-0.06720875,0.184995981,0.320581916,0.015487294,0.025583982,0.171785589,-0.382120664,6.396186286,0.064429978,0.385745285,9.346530726,1.609437912,36.04624533,139.1824335,1,1,0,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11459,3,1162,41.8738,1296.189634,1871.488415,10.80487805,-1.026735077,"10/8/17",60,1,"10/8/17",60,1,"10/8/17",60,1,"10/8/17",60,1,"10/8/17",60,1,"10/8/17",60,1,"10/8/17",60,1,"10/8/17",60,1,NA
11369,"8/28/16",1,NA,66,1,2,NA,NA,-1.609437912,0.07787307,0.358147513,0,0.308404803,0.022641509,-2.085980887,-6.03171495,0.494339623,0.000668226,0,0,0,0,0.027984414,0.019128587,0.044413602,7.797292682,4.382026635,4.007333185,-0.229413164,0.118134203,0.284103143,0.009918526,0.02408785,0.200215866,-0.272152979,6.598752452,0.055918664,0.341321714,7.920446505,2.079441542,36.17174046,139.1736272,1,1,0,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2753,5,1161,41.6923,1445.835294,1861.676471,12.21470588,-0.783188248,"8/28/16",66,2,"8/28/16",66,2,"8/28/16",66,2,"8/28/16",66,2,"8/28/16",66,2,"8/28/16",66,2,"8/28/16",66,2,"8/28/16",66,2,NA
11381,"4/24/16",1,NA,57,1,3,NA,NA,-0.385662481,0.1141251,0.297671098,0,0.268314446,0.052199518,-1.123731065,-3.119736099,0.525029,0.000441735,0,0.000710985,0,0,0.047568145,0.024229467,0.042488103,7.919942317,5.183654458,5.609471795,0.047837329,0.368852709,0.525194992,0.035364333,0.029396045,0.771026639,1.211962353,6.074572025,0.094249201,0.3228612,9.324115386,1.386294361,36.16087718,139.0576894,1,1,0,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11205,4,1163,42.2608,1217.575,2039.575,14.034375,-0.371688486,"4/24/16",57,3,"4/24/16",57,3,"4/24/16",57,3,"4/24/16",57,3,"4/24/16",57,3,"4/24/16",57,3,"4/26/20",61,4,"4/26/20",61,4,NA
11383,"1/28/18",2,3531,61,1,1,6758,0.522491861,-0.653926467,0.114712309,0.277348871,0,0.22425346,0.10975965,-1.788414741,-2.494714238,0.533503277,0.000430323,0,0.000578244,0,0,0.04652012,0.024026875,0.041638225,7.872696227,5.072043922,5.799092654,-0.087738914,0.275852393,0.452588264,0.039655298,0.036368948,0.563924051,1.060847618,6.120651451,0.086324786,0.370512821,9.510963349,1.386294361,36.25061886,139.135065,1,1,1,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13507,5,1163,41.6696,1229.648889,1981.248889,12.74888889,-0.538517997,"1/28/18",61,1,"1/28/18",61,1,"1/28/18",61,1,"1/28/18",61,1,"1/28/18",61,1,"1/28/18",61,1,"1/28/18",61,1,"1/28/18",61,1,NA
11385,"4/22/18",2,6816,70,1,1,13465,0.506201263,-0.248461359,0.138786193,0.237853754,0,0.231866514,0.11002781,-2.021632631,-2.876950046,0.52707345,0.000543843,0,0.000704519,0,0,0.053600103,0.029706468,0.050403476,7.921028175,5.811140993,6.137727054,-0.166054584,0.391301851,0.559709042,0.040593487,0.042552508,0.997943797,2.367530488,5.778819659,0.063929925,0.342789907,10.34135531,1.386294361,36.11132315,139.2028088,1,1,1,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30988,5,1163,41.694,1145.562963,2072.981481,14.62592593,-0.633795489,"4/22/18",70,1,"4/22/18",70,1,"4/22/18",70,1,"4/22/18",70,1,"4/22/18",70,1,"4/22/18",70,1,"4/22/18",70,1,"4/22/18",70,1,NA
11408,"7/29/18",1,NA,73,1,2,NA,NA,-0.186329578,0.107978052,0.293301253,0,0.266101347,0.036736011,-1.373843224,-4.333936729,0.517385053,0.000899463,5.87e-05,0.000616215,0.006895742,0,0.042271069,0.022188603,0.049622866,7.916606206,5.470869132,5.520126695,-0.037701867,0.452645489,0.567805977,0.031859037,0.034202486,0.623346304,1.657627563,5.797114097,0.043859649,0.318355412,10.41457314,1.098612289,36.02265308,139.7166227,1,1,0,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,33342,7,1164,39.4906,1299.242623,1969.427869,13.7147541,-0.563827868,"7/29/18",73,2,"7/29/18",73,2,"7/29/18",73,2,"7/29/18",73,2,"7/29/18",73,2,"7/29/18",73,2,"7/29/18",73,2,"7/29/18",73,2,NA
11442,"10/1/17",2,6683,60,1,1,13033,0.512775263,-0.446287103,0.106245364,0.299540128,0.509865005,0.247856401,0.121940365,-1.99988507,-2.886374417,0.48411215,0.000503256,0,0.000499677,0,0.000705426,0.042848344,0.020705634,0.045106331,8.00844972,5.901266279,5.462418377,-0.19723217,0.346527499,0.520622141,0.041587236,0.037745256,0.982445141,3.062335668,5.767164182,0.020216931,0.227905783,10.43414521,1.791759469,36.03410492,139.7547064,1,1,0,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11,34001,4,1171,39.5586,1275.8625,1954,14.6875,-0.578272654,"10/1/17",60,1,"10/1/17",60,1,"10/1/17",60,1,"10/1/17",60,1,"10/1/17",60,1,"10/1/17",60,1,"10/1/17",60,1,"10/1/17",60,1,NA
11464,"7/9/17",3,7520,66,1,3,15417,0.487773237,-0.274436846,0.117397516,0.285591823,0.545488515,0.225827014,0.116826025,-1.587910662,-3.550633399,0.496076492,0.000566659,2.2e-05,0.00048424,0.000814404,0.000110055,0.04805284,0.03116342,0.042669148,8.032288219,5.890262042,5.862920696,-0.116533816,0.429221031,0.557570443,0.031252078,0.03193918,0.998667999,2.709647327,5.610042304,0.028140331,0.25229103,10.70944989,1.791759469,35.93641275,139.8255482,1,1,0,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,44777,5,1171,38.7798,1271.010714,1938.764286,14.40714286,-0.552224771,"7/9/17",66,3,"7/9/17",66,3,"7/9/17",66,3,"7/9/17",66,3,"7/9/17",66,3,"7/9/17",66,3,"7/9/17",66,3,"7/9/17",66,3,NA
11465,"5/14/17",2,4613,62,1,1,8844,0.521596563,-0.446287103,0.129170686,0.256678088,0.68440837,0.250158012,0.119656698,-2.078012139,-3.758476043,0.513755364,0.000963391,0.000100371,0.000334571,0.014085449,0.000133828,0.051565939,0.029659726,0.047591298,8.001636073,6.230481448,6.083359812,-0.249744233,0.352085394,0.501521251,0.027899103,0.033790418,0.998765432,2.903149852,5.682959252,0.01849208,0.283431912,10.28072464,0.693147181,35.60317979,140.1658813,1,1,1,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,11,29165,4,1169,34.515,1319.877778,1887.95,14.66111111,-0.657304797,"5/14/17",62,1,"5/14/17",62,1,"5/14/17",62,1,"5/14/17",62,1,"5/14/17",62,1,"5/14/17",62,1,"5/14/17",62,1,"5/14/17",62,1,NA
12100,"5/28/17",2,182081,39,1,3,223951,0.81303946,-0.061875404,0.125593436,0.245104858,0.909945858,0.192141639,0.109707763,-1.368583701,-3.63282123,0.463660197,0.002913193,4.96e-05,0.000708801,0.009515081,0.000482522,0.050576827,0.026401759,0.044349711,8.217659353,6.064662017,6.056471708,-0.021223636,0.401767866,0.557942111,0.052314883,0.049449048,0.785885123,3.574975558,6.124618704,0.006882811,0.176658818,13.78764181,0,35.74292805,140.7758217,1,1,1,1,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,2,3,2,2,4,6,2,5,6,1,2,8,2,4,1,6,0,3,4,5,6,6,4,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,7,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,0,6,0,2,7,2,2,8,3,9,5,3,2,3,5,6,1,6,8,5,3,2,4,2,9,4,5,9,7,0,6,2,8,8,4,6,7,2,12,972516,9,1201,32.3248,1436.343846,1873.982308,14.92384615,-0.539986823,"5/28/17",39,3,"5/28/17",39,3,"5/28/17",39,3,"5/28/17",39,3,"5/28/17",39,3,"5/28/17",39,3,"5/28/17",39,3,"5/28/17",39,3,NA
12202,"4/23/17",3,16932,55,1,2,28405,0.596092237,-0.527632742,0.089730653,0.33574478,0.495955911,0.070061321,0.070185516,-2.566767356,-2.99039067,0.50401304,0.001196488,7.93e-05,0.000570903,0.013590663,0,0.036719409,0.020605019,0.047526643,7.955179869,5.240864792,5.202435595,-0.01308524,0.334023441,0.441988581,0.019081123,0.027965113,0.825890736,1.99141475,5.980989027,0.106943052,0.286000711,11.00753504,1.098612289,35.71882099,139.9328355,1,1,1,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,60327,3,1271,36.3802,1589.152439,1939.786585,14.89878049,-1.319507341,"4/23/17",55,2,"4/23/17",55,2,"4/23/17",55,2,"4/23/17",55,2,"4/23/17",55,2,"4/23/17",55,2,"4/23/17",55,2,"4/23/17",55,2,NA
